         2        47   0.50000000E+00   0.23000000E+00   0.77000000E+00   0.83000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.72000000E+00                                 
   0.50000000E+00   0.25118864E+15   0.42245603E+01   0.54564775E+14   0.10319683E+01   0.10232978E+04   0.57431172E+14   0.40582141E+15   0.24427827E+00   0.10056958E+04   0.21268079E+15   0.34365022E+01   0.85829245E+14   0.27207359E+15   0.46938445E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.39810717E+15   0.41405779E+01   0.54564775E+14   0.12031866E+01   0.11930776E+04   0.92453568E+14   0.38810505E+15   0.29058423E+00   0.11699331E+04   0.33646362E+15   0.33661439E+01   0.85829245E+14   0.43157070E+15   0.46018239E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.63095734E+15   0.40854278E+01   0.54564775E+14   0.14028126E+01   0.13910264E+04   0.14807382E+15   0.37673299E+15   0.34336983E+00   0.13620507E+04   0.53260420E+15   0.33199491E+01   0.85829245E+14   0.68438008E+15   0.45413857E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.10000000E+16   0.40505890E+01   0.54564775E+14   0.16355595E+01   0.16218177E+04   0.23626521E+15   0.36965539E+15   0.40378312E+00   0.15865765E+04   0.84345329E+15   0.32907701E+01   0.85829245E+14   0.10850677E+16   0.45032098E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.15848932E+16   0.40293264E+01   0.54564775E+14   0.19069223E+01   0.18909006E+04   0.37601055E+15   0.36537609E+15   0.47326083E+00   0.18487788E+04   0.13361329E+16   0.32729650E+01   0.85829245E+14   0.17200946E+16   0.44798996E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.25118864E+16   0.40167267E+01   0.54564775E+14   0.22233082E+01   0.22046282E+04   0.59741079E+15   0.36285464E+15   0.55351244E+00   0.21548053E+04   0.21170066E+16   0.32624113E+01   0.85829245E+14   0.27265544E+16   0.44661030E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.39810717E+16   0.40094345E+01   0.54564775E+14   0.25921871E+01   0.25704078E+04   0.94819190E+15   0.36140018E+15   0.64652186E+00   0.25118385E+04   0.33546632E+16   0.32563054E+01   0.85829245E+14   0.43216275E+16   0.44581084E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.63095734E+16   0.40052895E+01   0.54564775E+14   0.30222682E+01   0.29968755E+04   0.15040115E+16   0.36057503E+15   0.75456923E+00   0.29282708E+04   0.53162722E+16   0.32528348E+01   0.85829245E+14   0.68496157E+16   0.44535641E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.10000000E+17   0.40029631E+01   0.54564775E+14   0.35237060E+01   0.34941003E+04   0.23847925E+16   0.36011241E+15   0.88027443E+00   0.34139052E+04   0.84252691E+16   0.32508870E+01   0.85829245E+14   0.10856174E+17   0.44510135E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.15848932E+17   0.40016672E+01   0.54564775E+14   0.41083396E+01   0.40738219E+04   0.37806089E+16   0.35985488E+15   0.10266570E+01   0.39801862E+04   0.13352750E+17   0.32498020E+01   0.85829245E+14   0.17206111E+17   0.44495927E+01   0.43088085E+14   0.65275929E+10
