#peak_xpix[arcmin] peak_ypix cluster_xpix cluster_ypix SN coresize[arcmin] M500c redshift nmatch
65.983887 531.584473 66.498119 531.330535 4.713466 1.500000 1.90547e+14 0.765521 1
309.733887 77.600098 309.941588 77.936040 5.133403 1.500000 3.30547e+14 0.279116 1
493.498535 631.940918 492.657362 631.419375 4.649489 1.500000 1.37469e+14 0.399104 1
673.073730 24.279785 672.456740 24.592618 5.240810 1.500000 1.94832e+14 0.787602 1
691.735840 769.621582 691.135401 769.864687 5.007089 1.500000 2.4352e+14 0.794792 1
721.252441 695.734863 720.857263 695.490131 5.784461 1.500000 2.92593e+14 0.366981 1
737.248535 736.296387 736.298944 735.491663 6.565509 1.500000 1.62797e+14 0.239821 1
392.951660 378.098145 392.761974 378.190802 5.788421 2.000000 1.94049e+14 0.196288 1
451.984863 392.570801 452.228386 392.642630 9.498706 2.000000 3.2986e+14 0.431756 1
607.565918 517.873535 607.338434 518.085351 7.646658 2.000000 3.22023e+14 0.512013 1
749.626465 707.731934 749.860039 709.294564 5.039312 2.000000 1.21634e+14 0.239431 1
749.626465 707.731934 748.996550 707.614449 5.039312 2.000000 1.30737e+14 0.836849 2
438.845215 518.254395 439.571321 517.668042 4.588727 2.500000 1.40116e+14 0.316810 1
438.845215 518.254395 438.135381 516.914599 4.588727 2.500000 1.30562e+14 0.557389 2
165.007324 494.831543 165.453597 494.239984 4.751954 2.750000 4.75222e+13 0.774345 1
353.532715 539.963379 353.554496 539.716322 5.335267 3.000000 2.33057e+14 0.268163 1
704.304199 30.563965 704.281511 30.476941 4.763790 3.000000 6.6185e+13 0.451506 1
56.081543 166.530762 56.401022 166.976163 4.780314 0.250000 2.09296e+14 0.909790 1
84.455566 328.586426 84.779758 328.934578 5.146165 0.250000 2.10354e+14 0.973978 1
104.450684 491.022949 104.736061 490.974877 11.179768 0.250000 3.88335e+14 0.984213 1
108.259277 261.745605 108.203162 261.464587 7.992697 0.250000 2.50885e+14 0.700865 1
112.258301 59.128418 112.800474 59.588883 6.109026 0.250000 2.81867e+14 0.814157 1
123.874512 122.351074 124.278175 122.552034 4.777484 0.250000 1.7551e+14 0.672268 1
197.189941 564.338379 197.412543 564.281659 5.041719 0.250000 9.57873e+13 1.462886 1
212.424316 738.581543 212.814428 738.446299 5.257199 0.250000 1.42336e+14 0.892478 1
236.989746 738.581543 236.627042 738.804284 4.525090 0.250000 1.46586e+14 0.709188 1
238.894043 745.246582 238.994349 744.754143 5.291602 0.250000 2.24828e+14 0.687969 1
245.939941 342.487793 245.543995 342.236692 5.070377 0.250000 1.4374e+14 1.108169 1
272.219238 716.682129 272.080391 716.437025 5.521493 0.250000 2.41713e+14 0.576688 1
298.498535 70.363770 298.743128 70.738202 4.511126 0.250000 1.54419e+14 0.668809 1
299.260254 766.765137 299.509077 766.546580 5.823937 0.250000 1.68115e+14 0.782501 1
318.874512 139.489746 318.739988 139.805645 4.727493 0.250000 7.80577e+13 0.782001 1
324.206543 221.945801 324.396531 222.073025 7.208758 0.250000 2.15685e+14 0.579738 1
332.014160 308.400879 331.758177 308.411223 4.754961 0.250000 1.97605e+14 0.806915 1
358.483887 648.508301 358.709510 648.026322 4.555885 0.250000 1.90706e+14 0.818864 1
413.327637 699.162598 413.277519 699.089048 4.705408 0.250000 1.36735e+14 0.384057 1
471.599121 194.523926 471.284559 194.398619 5.103492 0.250000 9.45992e+13 0.700967 1
656.696777 582.810059 656.671858 582.354999 7.946171 0.250000 3.17856e+14 0.926125 1
661.267090 299.831543 660.843319 300.093291 5.406315 0.250000 2.2887e+14 1.083395 1
673.264160 24.279785 672.456740 24.592618 5.382363 0.250000 1.94832e+14 0.787602 1
691.164551 134.157715 691.204022 133.758305 5.868542 0.250000 1.90812e+14 0.595328 1
694.401855 252.604980 694.132158 252.383030 4.852421 0.250000 1.56372e+14 1.211036 1
697.258301 649.650879 696.818444 649.524701 4.591599 0.250000 1.97926e+14 0.743973 1
717.253418 526.252441 716.839503 526.096741 4.610118 0.250000 1.98489e+14 0.727079 1
722.585449 234.133301 722.707443 234.220752 4.740142 0.250000 2.22657e+14 0.739416 1
731.916504 542.819824 731.723471 542.386243 14.634304 0.250000 4.61271e+14 0.704479 1
736.486816 298.498535 736.306754 298.903012 5.291217 0.250000 1.59488e+14 0.370589 1
759.528809 272.980957 759.025816 273.319021 5.501078 0.250000 1.48599e+14 1.592341 1
15.900879 329.348145 15.926820 329.541410 4.718847 0.500000 2.05977e+14 0.981820 1
32.087402 515.778809 32.309159 515.128391 4.663688 0.500000 1.71837e+14 1.076704 1
43.513184 424.372559 44.151900 424.245125 5.203608 0.500000 1.58353e+14 1.104120 1
90.739746 368.957520 90.793560 369.078839 5.618752 0.500000 2.66629e+14 0.676409 1
134.919434 142.917480 134.287915 143.238424 4.598989 0.500000 7.04442e+13 0.909720 1
138.537598 183.288574 138.519419 183.208737 5.087186 0.500000 1.75546e+14 0.570381 1
240.417480 589.475098 240.287583 589.722108 4.769814 0.500000 7.7565e+13 1.438608 1
284.787598 755.529785 284.922307 755.538433 5.417821 0.500000 2.52292e+14 0.688583 1
290.119629 717.824707 290.072649 717.537621 5.497583 0.500000 1.93193e+14 0.901902 1
297.736816 60.080566 297.733027 60.227701 6.890117 0.500000 1.97593e+14 0.427791 1
324.396973 728.488770 324.510412 728.198662 6.673474 0.500000 2.62792e+14 0.577342 1
388.381348 333.728027 388.343271 333.947630 7.424262 0.500000 2.99468e+14 0.428855 1
402.282715 545.485840 402.692957 544.910320 5.287430 0.500000 1.72162e+14 0.489857 1
477.312012 76.838379 477.194620 77.092862 4.970664 0.500000 2.56432e+14 0.407718 1
518.254395 629.274902 517.864609 629.300101 5.688894 0.500000 1.21362e+14 0.289568 1
538.439941 160.627441 538.335707 161.510701 9.107070 0.500000 4.43899e+14 0.819327 1
542.248535 264.602051 542.117940 264.987071 4.578054 0.500000 1.48766e+14 0.634848 1
607.756348 518.063965 607.338434 518.085351 5.775930 0.500000 3.22023e+14 0.512013 1
671.931152 239.274902 671.538670 239.789937 5.027046 0.500000 1.48456e+14 0.422403 1
718.015137 333.347168 717.497034 333.591179 6.035509 0.500000 2.12173e+14 0.929771 1
55.510254 148.059082 55.333202 148.759258 9.251367 0.750000 2.78522e+14 0.275979 1
100.832520 281.931152 101.290799 281.664244 10.401084 0.750000 3.68497e+14 0.565227 1
204.807129 467.028809 205.127526 466.982085 5.058642 0.750000 2.29874e+14 0.785346 1
289.929199 401.901855 289.887008 401.880981 5.548965 0.750000 2.30556e+14 0.370153 1
324.206543 384.572754 324.522895 385.007218 10.331118 0.750000 3.42316e+14 0.470059 1
374.099121 171.862793 374.896081 172.059418 4.633294 0.750000 1.2435e+14 1.013682 1
387.048340 437.702637 386.438509 437.234466 11.071120 0.750000 4.03018e+14 0.862726 1
452.175293 392.570801 452.228386 392.642630 8.933190 0.750000 3.2986e+14 0.431756 1
535.583496 238.703613 535.341321 238.173004 5.346405 0.750000 1.28867e+14 0.539545 1
680.500488 236.799316 680.918169 236.717514 4.533704 0.750000 1.31048e+14 1.001896 1
769.240723 469.504395 769.129143 469.126325 5.022316 0.750000 1.87194e+14 0.314697 1
89.406738 745.817871 89.607181 745.130121 5.477222 1.000000 2.20149e+14 0.316664 1
170.339355 147.678223 171.027478 147.926999 7.233980 1.000000 3.12053e+14 0.796516 1
284.406738 305.734863 284.381749 305.651574 5.451148 1.000000 1.87012e+14 0.641923 1
478.073730 274.123535 477.674321 273.630236 5.552177 1.000000 1.11049e+14 0.566316 1
478.073730 274.123535 478.453567 274.285442 5.552177 1.000000 1.81386e+14 0.871450 2
486.833496 24.660645 486.283221 25.342200 4.703149 1.000000 2.17925e+14 0.457976 1
606.042480 73.791504 605.526470 74.588277 4.642619 1.000000 1.5732e+14 0.210126 1
610.993652 634.987793 611.261026 634.767888 5.481618 1.000000 2.82752e+14 0.286809 1
670.788574 14.758301 670.855383 15.044640 5.553136 1.000000 2.53169e+14 0.787762 1
670.788574 394.665527 670.047312 394.871113 5.403001 1.000000 3.27226e+14 0.395009 1
736.105957 349.152832 735.758386 349.201323 4.965002 1.000000 2.04972e+14 0.890881 1
125.778809 255.842285 126.296818 256.073999 5.438113 1.250000 1.37338e+14 0.701302 1
130.349121 594.426270 130.391045 594.669653 4.727114 1.250000 2.79919e+14 0.610718 1
339.250488 163.674316 338.991111 163.887364 10.684175 1.250000 3.58038e+14 0.314584 1
383.620605 143.488770 384.140638 144.200161 6.244925 1.250000 6.26446e+13 0.392068 1
383.620605 143.488770 383.108710 143.848382 6.244925 1.250000 1.79281e+14 0.997230 2
438.464355 256.223145 437.908362 256.651193 10.362808 1.250000 4.06041e+14 0.533859 1
499.211426 366.672363 499.956594 367.617120 14.126566 1.250000 5.8588e+14 0.347832 1
547.009277 227.658691 547.389160 227.776385 5.385663 1.250000 1.01308e+14 1.013503 1
284.787598 316.398926 285.171897 316.119953 5.101317 1.500000 2.22064e+14 0.690962 1
393.522949 378.098145 392.761974 378.190802 7.207210 1.500000 1.94049e+14 0.196288 1
450.270996 342.487793 449.664559 342.276489 5.679469 1.500000 1.50093e+14 0.786681 1
658.410645 667.360840 657.442503 667.256466 9.255811 1.500000 4.82245e+14 0.502063 1
191.667480 696.306152 191.901845 695.981501 5.184631 1.750000 1.49396e+14 0.381496 1
658.220215 555.959473 658.349648 556.238283 4.637742 1.750000 2.35298e+14 0.344266 1
721.442871 695.544434 720.857263 695.490131 5.113155 1.750000 2.92593e+14 0.366981 1
738.010254 736.296387 738.862817 735.660102 5.952346 1.750000 1.40539e+14 0.321462 1
309.733887 77.409668 309.941588 77.936040 6.807181 2.000000 3.30547e+14 0.279116 1
353.723145 539.201660 353.554496 539.716322 5.927347 2.000000 2.33057e+14 0.268163 1
465.695801 775.524902 464.640534 775.100062 4.503149 2.000000 2.77054e+14 0.444904 1
774.572754 434.084473 774.144520 432.770526 4.750033 2.000000 1.18118e+14 0.606365 1
314.304199 426.276855 314.373542 425.813706 5.536895 2.250000 3.00216e+14 0.470091 1
474.074707 255.461426 473.845317 255.240962 4.721906 2.250000 1.89789e+14 0.503992 1
491.213379 436.369629 490.946842 436.360842 5.453023 2.250000 2.18235e+14 0.908008 1
633.083496 207.473145 633.313211 207.713994 5.739023 2.500000 1.88389e+14 1.093945 1
42.180176 531.394043 42.271320 531.828972 5.667853 3.000000 3.50135e+14 0.291991 1
175.100098 592.141113 175.394703 591.473215 5.980140 3.000000 2.7613e+14 0.559933 1
358.864746 45.036621 358.464593 46.146359 4.572583 3.000000 2.67065e+14 0.337333 1
435.607910 326.301270 434.965442 326.397251 4.682024 3.000000 2.12042e+14 0.431275 1
438.464355 516.540527 439.571321 517.668042 5.000012 3.000000 1.40116e+14 0.316810 1
438.464355 516.540527 438.135381 516.914599 5.000012 3.000000 1.30562e+14 0.557389 2
467.980957 688.308105 468.312768 687.697159 5.550029 3.000000 1.44091e+14 1.091996 1
543.200684 113.210449 543.801169 114.628804 4.521143 3.000000 1.66916e+14 0.350455 1
651.936035 84.074707 653.007435 85.995782 4.826302 3.000000 1.91104e+14 0.230502 1
691.354980 770.573730 691.135401 769.864687 5.650253 3.000000 2.4352e+14 0.794792 1
718.586426 729.440918 720.426704 729.069124 4.505494 3.000000 7.06447e+13 0.607374 1
736.486816 508.923340 735.761501 508.733933 4.566875 3.000000 1.23189e+14 0.331027 1
736.486816 508.923340 736.394112 507.664579 4.566875 3.000000 7.89181e+13 0.616022 2
15.710449 329.729004 15.926820 329.541410 4.970304 0.250000 2.05977e+14 0.981820 1
101.022949 281.550293 101.290799 281.664244 7.995361 0.250000 3.68497e+14 0.565227 1
104.450684 491.213379 104.736061 490.974877 11.883268 0.250000 3.88335e+14 0.984213 1
108.449707 261.936035 108.203162 261.464587 8.769116 0.250000 2.50885e+14 0.700865 1
130.158691 594.997559 130.391045 594.669653 5.805216 0.250000 2.79919e+14 0.610718 1
132.634277 148.249512 132.245875 147.952744 4.679277 0.250000 9.62683e+13 0.307633 1
142.346191 677.834473 141.836759 677.608616 4.570703 0.250000 1.17425e+14 0.732552 1
184.050293 515.207520 184.432559 515.005142 5.015584 0.250000 1.57158e+14 0.557989 1
239.465332 714.777832 239.993523 714.126670 4.641448 0.250000 1.57171e+14 0.749367 1
272.219238 716.872559 272.080391 716.437025 6.963146 0.250000 2.41713e+14 0.576688 1
284.597168 756.101074 284.922307 755.538433 5.195862 0.250000 2.52292e+14 0.688583 1
289.929199 402.092285 289.887008 401.880981 5.657275 0.250000 2.30556e+14 0.370153 1
289.929199 717.824707 290.072649 717.537621 5.716143 0.250000 1.93193e+14 0.901902 1
314.113770 664.885254 313.825196 664.974983 4.611181 0.250000 1.96639e+14 0.405617 1
320.017090 436.369629 319.370229 435.878026 4.678643 0.250000 9.30944e+13 0.615132 1
332.585449 619.943848 332.715231 619.348848 4.812041 0.250000 1.75217e+14 1.345831 1
333.537598 65.983887 333.294772 66.492662 4.930759 0.250000 1.86922e+14 0.421982 1
346.105957 533.869629 346.395670 533.059001 4.890495 0.250000 1.74824e+14 0.532972 1
403.044434 544.533691 402.692957 544.910320 4.824005 0.250000 1.72162e+14 0.489857 1
431.228027 372.766113 431.420363 372.726130 5.663235 0.250000 1.61796e+14 1.413473 1
447.033691 409.519043 446.915045 409.571764 4.850694 0.250000 1.49344e+14 0.581571 1
453.698730 424.182129 453.764237 424.305983 5.980322 0.250000 1.36934e+14 1.856923 1
473.884277 255.270996 473.845317 255.240962 4.501472 0.250000 1.89789e+14 0.503992 1
567.766113 210.710449 567.582611 210.730255 4.558152 0.250000 1.51891e+14 0.749644 1
606.042480 73.791504 605.526470 74.588277 5.173650 0.250000 1.5732e+14 0.210126 1
607.375488 517.873535 607.338434 518.085351 7.040950 0.250000 3.22023e+14 0.512013 1
607.756348 122.351074 607.371955 122.992740 5.495312 0.250000 1.99826e+14 1.232502 1
608.898926 234.323730 608.980333 234.432126 4.569689 0.250000 1.61753e+14 1.266984 1
672.883301 24.089355 672.456740 24.592618 5.174461 0.250000 1.94832e+14 0.787602 1
676.120605 763.337402 675.625842 762.930461 4.502292 0.250000 1.63404e+14 0.686057 1
680.690918 51.130371 680.519596 51.728038 4.561093 0.250000 1.20205e+14 1.321829 1
717.634277 333.537598 717.497034 333.591179 4.891438 0.250000 2.12173e+14 0.929771 1
735.915527 407.995605 735.629697 407.620186 5.650582 0.250000 2.05874e+14 0.648643 1
747.722168 530.061035 747.361672 529.975677 4.824164 0.250000 1.68469e+14 0.459061 1
761.242676 684.499512 760.434465 684.201175 9.323685 0.250000 3.44022e+14 0.970564 1
769.240723 534.250488 768.980137 533.764930 5.477018 0.250000 2.03731e+14 1.143130 1
55.510254 148.059082 55.333202 148.759258 9.038222 0.500000 2.78522e+14 0.275979 1
80.456543 728.488770 81.449941 728.217351 4.633088 0.500000 4.88864e+13 0.464997 1
90.930176 368.767090 90.793560 369.078839 6.597489 0.500000 2.66629e+14 0.676409 1
102.546387 15.329590 102.740815 15.365220 5.016101 0.500000 1.55764e+14 0.541474 1
170.529785 147.678223 171.027478 147.926999 7.430995 0.500000 3.12053e+14 0.796516 1
204.807129 467.028809 205.127526 466.982085 4.736872 0.500000 2.29874e+14 0.785346 1
238.132324 745.246582 238.994349 744.754143 5.242279 0.500000 2.24828e+14 0.687969 1
255.842285 287.453613 255.816598 287.590671 4.833983 0.500000 1.6016e+14 1.558528 1
280.979004 403.425293 280.781275 403.115705 4.795839 0.500000 1.64156e+14 0.480492 1
293.928223 607.375488 294.173094 606.928936 5.247058 0.500000 1.97733e+14 0.892657 1
309.733887 77.980957 309.941588 77.936040 5.713856 0.500000 3.30547e+14 0.279116 1
324.396973 728.869629 324.510412 728.198662 4.930194 0.500000 2.62792e+14 0.577342 1
338.679199 601.662598 339.053526 601.140543 4.790771 0.500000 2.0179e+14 0.703269 1
386.857910 437.702637 386.438509 437.234466 11.647123 0.500000 4.03018e+14 0.862726 1
388.762207 333.728027 388.343271 333.947630 5.356717 0.500000 2.99468e+14 0.428855 1
393.332520 378.479004 392.761974 378.190802 6.719739 0.500000 1.94049e+14 0.196288 1
452.175293 392.761230 452.228386 392.642630 8.133332 0.500000 3.2986e+14 0.431756 1
486.833496 24.660645 486.283221 25.342200 4.597192 0.500000 2.17925e+14 0.457976 1
538.630371 161.198730 538.335707 161.510701 9.389396 0.500000 4.43899e+14 0.819327 1
656.887207 582.619629 656.671858 582.354999 8.557370 0.500000 3.17856e+14 0.926125 1
660.886230 299.831543 660.843319 300.093291 5.854498 0.500000 2.2887e+14 1.083395 1
691.545410 770.383301 691.135401 769.864687 4.778524 0.500000 2.4352e+14 0.794792 1
706.779785 129.206543 706.317286 129.635998 6.711687 0.500000 3.32643e+14 0.777644 1
720.681152 695.544434 720.857263 695.490131 6.110923 0.500000 2.92593e+14 0.366981 1
731.916504 542.629395 731.723471 542.386243 13.451411 0.500000 4.61271e+14 0.704479 1
112.448730 59.509277 112.800474 59.588883 8.431593 0.750000 2.81867e+14 0.814157 1
113.210449 284.406738 113.324644 284.084575 5.252618 0.750000 1.2132e+14 0.560879 1
210.139160 300.974121 210.478317 301.513680 5.064713 0.750000 1.52386e+14 0.769882 1
437.893066 256.223145 437.908362 256.651193 10.680297 0.750000 4.06041e+14 0.533859 1
477.502441 76.838379 477.194620 77.092862 4.748705 0.750000 2.56432e+14 0.407718 1
670.407715 14.948730 670.855383 15.044640 4.674890 0.750000 2.53169e+14 0.787762 1
670.407715 503.020020 670.083157 502.869898 4.515650 0.750000 1.954e+14 0.520248 1
717.253418 525.681152 716.839503 526.096741 4.648573 0.750000 1.98489e+14 0.727079 1
719.729004 548.151855 718.958777 548.011637 4.577609 0.750000 1.76932e+14 0.262693 1
736.105957 348.771973 735.758386 349.201323 5.959424 0.750000 2.04972e+14 0.890881 1
256.984863 518.825684 257.127778 518.717962 4.854985 1.000000 2.02221e+14 0.553513 1
324.396973 384.382324 324.522895 385.007218 8.699813 1.000000 3.42316e+14 0.470059 1
339.060059 163.674316 338.991111 163.887364 10.126754 1.000000 3.58038e+14 0.314584 1
42.180176 531.203613 42.271320 531.828972 4.681573 1.250000 3.50135e+14 0.291991 1
261.936035 769.621582 262.058936 770.108814 4.821978 1.250000 2.02506e+14 0.917251 1
353.723145 539.011230 353.554496 539.716322 4.772164 1.250000 2.33057e+14 0.268163 1
610.041504 525.681152 609.995105 525.632662 5.228500 1.250000 9.92834e+13 0.506941 1
774.191895 737.058105 773.851250 736.323119 5.457877 1.250000 2.55309e+14 0.574782 1
658.601074 667.360840 657.442503 667.256466 12.793261 1.500000 4.82245e+14 0.502063 1
174.909668 592.141113 175.394703 591.473215 7.542387 2.000000 2.7613e+14 0.559933 1
658.410645 555.578613 658.349648 556.238283 4.558458 2.000000 2.35298e+14 0.344266 1
358.864746 44.465332 358.464593 46.146359 4.848967 2.250000 2.67065e+14 0.337333 1
618.801270 267.268066 618.139880 267.220203 5.006423 2.250000 1.7102e+14 0.620913 1
634.606934 536.535645 634.876306 536.989449 4.656669 2.250000 1.10613e+14 1.229315 1
576.335449 732.868652 576.873962 732.849777 4.549339 2.500000 2.14262e+14 0.341360 1
612.136230 635.368652 611.261026 634.767888 5.715656 2.500000 2.82752e+14 0.286809 1
730.964355 383.811035 731.192257 383.645339 4.734583 2.500000 2.05023e+14 0.285420 1
730.964355 383.811035 730.253173 384.118019 4.734583 2.500000 1.2452e+14 0.548025 2
499.211426 366.862793 499.956594 367.617120 12.958760 2.750000 5.8588e+14 0.347832 1
