xrayoffset peak_xpix peak_ypix cluster_xpix cluster_ypix SN coresize M500c redshift nmatch
1.2172765 310.114746 622.229004 310.109283 621.876039 7.009627 0.250000 2.14948e+14 0.867337 1
184.12274 319.255371 658.029785 319.055108 658.043872 4.559847 0.250000 1.35051e+14 0.673294 1
9.4329558 323.444824 737.248535 323.575977 737.025887 4.781788 0.250000 1.27033e+14 1.319207 1
3.5619228 333.347168 563.005371 333.544386 562.705268 6.596719 0.250000 2.078e+14 1.044500 1
4.2789205 336.774902 565.480957 336.685429 565.163047 6.930394 0.250000 2.976e+14 1.047148 1
2.6510256 345.534668 101.784668 345.401934 102.134762 4.980442 0.250000 2.44881e+14 1.059839 1
1.5211563 351.628418 600.520020 351.523370 600.247439 4.916374 0.250000 1.30719e+14 0.323825 1
16.075491 385.144043 459.030762 385.417507 458.583047 5.122499 0.250000 1.90888e+14 0.548722 1
16.210922 390.856934 513.112793 390.801841 513.458412 5.311829 0.250000 1.70976e+14 0.735169 1
4.9034568 390.856934 513.112793 391.235515 513.067603 5.311829 0.250000 6.3529e+13 1.018477 2
2.6816241 419.421387 736.296387 419.496471 735.863689 4.624960 0.250000 1.7373e+14 0.937808 1
2.7807614 450.651855 335.822754 449.957038 336.157377 4.529490 0.250000 1.11217e+14 0.743214 1
18.195854 451.223145 451.604004 451.307992 451.747152 4.657811 0.250000 1.36934e+14 1.856765 1
73.886174 505.876465 16.281738 505.899432 16.603860 5.232090 0.250000 2.14017e+14 0.542466 1
17.814395 517.111816 609.089355 516.945795 608.883584 5.465488 0.250000 2.73725e+14 0.669752 1
8.6596651 572.336426 701.257324 572.317969 700.851824 4.775835 0.250000 2.55537e+14 0.596732 1
5.9201692 636.320801 705.065918 635.873923 705.224501 4.621777 0.250000 2.33696e+14 0.385779 1
14.054973 682.404785 705.827637 682.213751 705.224501 6.011256 0.250000 2.04306e+14 1.387165 1
16.887055 690.593262 238.703613 689.922481 239.169064 4.510258 0.250000 1.99826e+14 1.135249 1
4.8857292 703.542480 186.145020 703.253442 186.174298 7.461726 0.250000 3.39711e+14 1.065207 1
6.6988228 727.536621 113.591309 727.367159 113.881556 5.397762 0.250000 1.947e+14 0.497803 1
38.182523 730.583496 5.617676 729.854600 5.932680 5.377246 0.250000 1.79979e+14 0.430308 1
28.149602 737.248535 242.512207 736.719367 242.565184 4.762856 0.250000 1.48599e+14 1.591831 1
43.053732 737.438965 365.720215 737.118730 365.075887 4.585681 0.250000 1.16363e+14 0.269077 1
1.1617544 759.338379 272.980957 758.860445 273.113877 4.657618 0.250000 1.32749e+14 1.859905 1
13.324804 765.241699 39.704590 764.771297 39.946919 5.033200 0.250000 1.55565e+14 0.704170 1
2.6772578 766.765137 608.137207 766.333602 607.919533 7.633374 0.250000 2.83324e+14 0.961776 1
1.5522529 11.901855 734.392090 11.791260 734.035360 5.574031 0.500000 1.66796e+14 0.307030 1
17.473081 53.034668 552.150879 52.985398 551.731431 5.242855 0.500000 1.47981e+14 0.850959 1
9.9729581 134.348145 632.893066 134.586658 632.872517 5.221511 0.500000 1.95252e+14 0.395887 1
1.3490607 390.476074 467.790527 390.517126 467.574109 5.004352 0.500000 2.38243e+14 0.483333 1
9.8018184 497.878418 121.779785 497.476963 122.070776 4.807514 0.500000 1.40567e+14 0.286188 1
9.8564410 503.400879 775.715332 502.887844 776.026686 4.691508 0.500000 6.88306e+13 0.426692 1
34.281070 552.912598 243.083496 553.139337 243.051115 8.188361 0.500000 2.78828e+14 1.000942 1
25.636936 567.575684 576.906738 567.148937 576.799064 11.165297 0.500000 3.96014e+14 0.654485 1
1.3003889 632.321777 641.081543 631.992663 640.918218 5.397350 0.500000 2.68742e+14 0.576302 1
1.2932875 662.028809 318.303223 661.760598 318.510668 7.217320 0.500000 2.87172e+14 0.589250 1
23.753759 721.633301 303.830566 721.387686 304.017486 5.057199 0.500000 2.51938e+14 0.403166 1
3.9472941 725.822754 86.931152 725.598106 87.135361 6.258350 0.500000 2.86146e+14 0.551481 1
5.1953277 739.724121 759.528809 739.858854 758.780107 5.380905 0.500000 2.66814e+14 0.684247 1
1.3840911 91.882324 21.423340 91.677302 21.836100 4.944423 0.750000 1.16266e+14 0.439885 1
1.3899826 141.013184 330.681152 141.134759 330.866631 17.036352 0.750000 5.13383e+14 0.434914 1
19.621361 142.536621 498.259277 143.005977 498.147000 4.632406 0.750000 2.97812e+14 0.457320 1
1.8244882 242.893066 510.827637 243.061250 510.566168 4.681363 0.750000 1.44681e+14 0.214614 1
1.3867841 309.924316 475.788574 310.058584 476.019963 6.002538 0.750000 3.03161e+14 0.437956 1
16.324124 343.820801 119.304199 343.990146 119.502242 5.906074 0.750000 2.50197e+14 1.203135 1
1.3406252 492.546387 220.993652 493.358595 220.725186 5.376000 0.750000 1.48056e+14 0.496956 1
85.140464 634.416504 376.574707 634.024580 375.857830 6.872134 0.750000 1.93408e+14 0.322538 1
1.5981471 709.636230 281.740723 709.375691 282.058144 4.589525 0.750000 1.65813e+14 0.287210 1
1.3311166 737.438965 18.186035 737.006407 19.005481 5.337945 0.750000 1.75884e+14 0.519458 1
15.343502 758.386230 680.881348 757.883098 680.446279 5.526604 0.750000 2.19077e+14 0.454176 1
10.137733 136.062012 327.824707 135.991438 328.080481 9.910989 1.000000 3.63067e+14 0.432930 1
1.2610260 136.062012 327.824707 135.698157 328.406526 9.910989 1.000000 6.48435e+13 0.681653 2
1.1801044 232.229004 569.479980 232.350301 569.045888 4.842225 1.000000 1.6308e+14 1.124554 1
1.5953595 279.074707 550.817871 278.204151 550.722889 10.858793 1.000000 1.66306e+14 0.288167 1
2.9232243 279.074707 550.817871 279.722033 551.087941 10.858793 1.000000 3.66147e+14 0.560850 2
21.678196 414.660645 199.284668 414.247102 198.917942 4.914795 1.000000 1.34505e+14 1.031809 1
13.206624 525.109863 702.019043 525.180252 702.414175 5.138513 1.000000 4.62404e+13 1.096292 1
1.3939772 587.189941 33.991699 586.432872 34.292701 6.735102 1.000000 2.4946e+14 0.432515 1
1.3322990 604.328613 604.328613 604.220753 604.459441 5.053000 1.000000 1.28356e+14 0.514188 1
1.6466762 75.505371 394.475098 75.700560 394.830526 6.334641 1.250000 1.78426e+14 0.273913 1
47.279701 75.505371 394.475098 75.474361 394.858607 6.334641 1.250000 8.40031e+13 0.811554 2
32.388071 164.245605 643.747559 164.217304 642.954783 8.281929 1.250000 2.32134e+14 0.208772 1
18.284057 296.594238 367.053223 297.026331 367.103875 5.522433 1.250000 8.52313e+13 0.491074 1
18.331556 296.594238 367.053223 296.878139 366.578938 5.522433 1.250000 8.51491e+13 0.785898 2
28.791428 610.422363 469.504395 609.726012 469.249574 4.665614 1.250000 1.9698e+14 0.943906 1
39.087492 677.072754 612.517090 676.594634 612.229818 8.375304 1.250000 2.92969e+14 0.378992 1
9.3611087 52.653809 195.476074 52.731118 195.914165 7.093242 1.500000 3.54516e+14 0.431921 1
18.644368 323.444824 200.998535 323.756155 201.085567 6.283529 1.500000 2.43783e+14 0.493892 1
34.575579 358.293457 354.104004 357.658870 354.182389 5.742464 1.500000 3.08187e+14 0.443075 1
13.506733 535.964355 753.244629 535.551882 753.065032 6.139961 1.500000 3.64631e+14 0.491585 1
8.3689222 729.631348 614.992676 729.766452 614.628321 5.147594 1.500000 2.40881e+14 0.448081 1
31.242219 403.615723 431.228027 403.953438 431.740133 5.168530 1.750000 2.42075e+14 0.439165 1
1.4465739 699.733887 601.091309 699.433783 600.668653 9.189015 1.750000 3.40173e+14 0.378912 1
11.511131 272.980957 693.830566 272.802662 691.964532 4.549290 2.000000 1.0891e+14 0.629315 1
4.7679401 445.700684 524.538574 445.435402 524.123358 5.568649 2.250000 2.78491e+14 0.288916 1
10.291102 483.024902 112.448730 482.956513 113.145245 7.537890 2.250000 3.21698e+14 0.286539 1
37.084562 483.024902 112.448730 481.904268 112.564925 7.537890 2.250000 7.00035e+13 0.470584 2
4.3648464 483.024902 112.448730 483.533707 111.809099 7.537890 2.250000 5.16461e+13 0.895995 3
1.4708969 455.031738 547.770996 455.587871 547.808840 4.501059 2.500000 2.89055e+14 0.364918 1
104.03437 128.635254 543.581543 129.070497 543.278557 13.087828 3.000000 5.92285e+14 0.204600 1
110.13151 138.347168 436.750488 138.336905 436.984853 4.689300 3.000000 9.00066e+13 0.917053 1
1.1653409 465.505371 451.604004 464.176454 450.946101 4.771568 3.000000 9.05897e+13 1.510270 1
14.270880 9.235840 429.323730 9.189960 429.333819 4.851621 0.250000 1.13311e+14 1.060531 1
1.1816359 9.616699 676.691895 9.721920 676.185136 7.091649 0.250000 2.47667e+14 1.096056 1
1.1682196 40.275879 272.790527 41.126280 272.870516 4.832572 0.250000 1.07247e+14 1.366106 1
10.308272 45.798340 355.437012 45.920941 355.765800 7.099215 0.250000 2.59021e+14 0.911593 1
1.1741678 117.780762 596.711426 117.959406 596.707009 4.687709 0.250000 1.45827e+14 1.221445 1
1.2511112 147.297363 662.028809 147.527636 661.600667 5.982097 0.250000 1.91827e+14 0.713060 1
26.084214 152.058105 340.202637 152.139001 340.526149 5.488272 0.250000 1.97605e+14 0.772587 1
1.1826487 158.342285 448.366699 158.815024 447.825304 4.643533 0.250000 8.34443e+13 1.089394 1
1.2957945 162.531738 477.121582 162.995039 477.254688 4.518764 0.250000 1.52432e+14 0.584704 1
22.819749 179.479980 579.001465 179.763475 579.021317 4.956130 0.250000 1.10786e+14 0.716985 1
1.4302787 210.520020 133.015137 210.358206 132.961137 5.171589 0.250000 1.86322e+14 0.391143 1
16.051032 232.038574 569.289551 232.350301 569.045888 4.620133 0.250000 1.6308e+14 1.124554 1
9.1954862 279.836426 756.481934 279.779753 756.222464 10.630757 0.250000 3.52199e+14 1.174920 1
10.052374 288.024902 328.586426 288.288789 328.519617 6.983181 0.250000 2.2475e+14 1.187701 1
1.2005079 291.643066 393.903809 291.672426 393.799388 4.685197 0.250000 1.73896e+14 0.931454 1
10.945093 333.347168 563.005371 333.544386 562.705268 4.927734 0.250000 2.078e+14 1.044500 1
1.1867578 336.965332 565.480957 336.685429 565.163047 6.830687 0.250000 2.976e+14 1.047148 1
1.3829631 357.912598 354.294434 357.658870 354.182389 5.343272 0.250000 3.08187e+14 0.443075 1
4.4786251 384.572754 689.260254 384.890222 689.138585 5.275479 0.250000 2.47134e+14 0.750810 1
29.446662 389.143066 221.184082 389.106129 221.382718 4.632563 0.250000 1.61469e+14 0.533149 1
1.2468066 390.856934 513.112793 390.801841 513.458412 4.977428 0.250000 1.70976e+14 0.735169 1
1.1892223 390.856934 513.112793 391.235515 513.067603 4.977428 0.250000 6.3529e+13 1.018477 2
1.4696554 455.793457 547.580566 455.587871 547.808840 4.961566 0.250000 2.89055e+14 0.364918 1
1.2195779 477.883301 326.682129 477.467619 326.479146 5.193514 0.250000 1.12657e+14 0.856631 1
24.770271 496.354980 711.159668 496.110434 710.964543 4.791851 0.250000 1.43611e+14 0.376710 1
146.38748 500.163574 746.579590 500.397288 746.408501 4.805825 0.250000 1.59932e+14 0.275833 1
2.9516402 506.066895 16.472168 505.899432 16.603860 5.678311 0.250000 2.14017e+14 0.542466 1
5.0145662 541.677246 545.676270 541.985346 545.349480 4.726125 0.250000 1.14862e+14 0.269952 1
43.734603 542.248535 204.426270 541.974421 204.445796 5.503893 0.250000 1.53457e+14 0.981211 1
2.6619868 553.483887 243.083496 553.139337 243.051115 5.643170 0.250000 2.78828e+14 1.000942 1
4.5927432 567.575684 576.716309 567.148937 576.799064 11.981208 0.250000 3.96014e+14 0.654485 1
5.3614964 632.131348 641.271973 631.992663 640.918218 4.946590 0.250000 2.68742e+14 0.576302 1
5.8591020 638.796387 393.713379 638.638269 393.751781 4.789399 0.250000 2.05477e+14 1.260494 1
1.1671903 682.404785 705.637207 682.213751 705.224501 7.036612 0.250000 2.04306e+14 1.387165 1
1.1794204 690.212402 238.894043 689.922481 239.169064 4.598816 0.250000 1.99826e+14 1.135249 1
19.143407 703.732910 186.145020 703.253442 186.174298 9.609122 0.250000 3.39711e+14 1.065207 1
9.1177064 717.253418 6.950684 716.937786 7.745400 4.722943 0.250000 1.64857e+14 1.381743 1
1.1919234 726.774902 450.842285 726.782945 450.981202 4.586598 0.250000 1.5687e+14 0.987332 1
1.2343813 729.631348 465.886230 730.288274 466.006318 4.833220 0.250000 1.4751e+14 0.784647 1
1.3757412 730.012207 614.802246 729.766452 614.628321 5.173779 0.250000 2.40881e+14 0.448081 1
3.1279148 730.202637 5.236816 729.854600 5.932680 4.972275 0.250000 1.79979e+14 0.430308 1
49.391251 737.058105 242.512207 736.719367 242.565184 5.014600 0.250000 1.48599e+14 1.591831 1
1.1883827 759.147949 325.539551 758.554670 325.845791 4.795365 0.250000 1.54958e+14 1.028744 1
7.8533232 763.146973 505.686035 762.852495 505.595237 4.846355 0.250000 9.2364e+13 1.278367 1
8.3804046 766.765137 607.946777 766.333602 607.919533 8.883100 0.250000 2.83324e+14 0.961776 1
1.5516942 12.092285 734.201660 11.791260 734.035360 6.071742 0.500000 1.66796e+14 0.307030 1
1.2871743 137.775879 141.394043 137.852520 141.667495 4.914654 0.500000 2.0516e+14 0.608758 1
21.219110 189.382324 749.436035 189.271686 749.039462 4.514745 0.500000 1.40511e+14 1.822117 1
23.143668 197.380371 213.947754 197.732336 213.942291 6.060705 0.500000 2.03775e+14 0.945636 1
2.8602272 252.414551 242.702637 252.687247 242.998858 5.293929 0.500000 1.71689e+14 0.629019 1
11.848648 266.125488 564.338379 266.212451 563.960262 4.733692 0.500000 1.9644e+14 0.612053 1
12.939823 310.114746 622.229004 310.109283 621.876039 5.252848 0.500000 2.14948e+14 0.867337 1
1.1750155 344.011230 119.494629 343.990146 119.502242 6.355869 0.500000 2.50197e+14 1.203135 1
3.8444685 361.721191 521.682129 361.564329 521.133621 4.616389 0.500000 6.87744e+13 0.239274 1
1.2426774 361.721191 521.682129 361.723446 521.417499 4.616389 0.500000 1.45724e+14 0.748741 2
1.3489181 390.666504 467.790527 390.517126 467.574109 6.808290 0.500000 2.38243e+14 0.483333 1
1.2084685 500.925293 157.390137 500.325551 157.981975 4.735610 0.500000 1.3833e+14 0.906232 1
11.474880 507.780762 484.357910 507.424310 484.687303 6.489206 0.500000 2.10077e+14 0.738581 1
20.660155 516.921387 608.898926 516.945795 608.883584 7.308616 0.500000 2.73725e+14 0.669752 1
23.644835 575.002441 419.992676 575.283530 420.236710 5.780918 0.500000 1.5755e+14 1.110201 1
2.8429880 598.615723 332.966309 598.574345 333.433619 5.240074 0.500000 1.6821e+14 0.660889 1
1.1985302 609.851074 468.742676 609.726012 469.249574 4.972813 0.500000 1.9698e+14 0.943906 1
19.399139 661.838379 317.922363 661.760598 318.510668 5.853604 0.500000 2.87172e+14 0.589250 1
18.278574 726.013184 86.740723 725.598106 87.135361 8.610929 0.500000 2.86146e+14 0.551481 1
35.515711 141.013184 330.871582 141.134759 330.866631 16.636822 0.750000 5.13383e+14 0.434914 1
13.704683 253.937988 318.303223 254.276099 317.904603 4.533282 0.750000 1.29245e+14 0.464481 1
1.2842042 349.724121 273.361816 349.739510 272.771466 4.731318 0.750000 2.04404e+14 0.615768 1
22.755060 388.381348 202.141113 388.033614 202.827306 4.744844 0.750000 1.74246e+14 0.320464 1
4.9928691 403.234863 431.228027 403.953438 431.740133 7.173503 0.750000 2.42075e+14 0.439165 1
18.011927 523.015137 639.938965 522.585973 639.648346 5.186089 0.750000 1.84302e+14 0.618276 1
6.7187342 535.964355 753.435059 535.551882 753.065032 7.866325 0.750000 3.64631e+14 0.491585 1
1.2908678 572.145996 700.495605 572.317969 700.851824 5.564557 0.750000 2.55537e+14 0.596732 1
7.7890651 636.130371 131.682129 636.092341 131.582102 5.123935 0.750000 6.83407e+13 2.038273 1
58.284454 663.933105 55.129395 664.035062 56.116319 4.520433 0.750000 1.40972e+14 0.637853 1
6.6987729 726.965332 113.400879 727.367159 113.881556 6.840839 0.750000 1.947e+14 0.497803 1
1.2080996 726.965332 113.400879 726.310265 113.950979 6.840839 0.750000 9.35682e+13 0.909632 2
1.5948189 278.884277 550.817871 278.204151 550.722889 9.493447 1.000000 1.66306e+14 0.288167 1
3.9218911 278.884277 550.817871 279.722033 551.087941 9.493447 1.000000 3.66147e+14 0.560850 2
4.1012708 468.552246 386.096191 469.059237 386.148355 6.396442 1.000000 2.65642e+14 0.461291 1
51.284661 497.497559 121.779785 497.476963 122.070776 5.649806 1.000000 1.40567e+14 0.286188 1
33.593096 599.948730 294.499512 599.846542 294.886020 4.755765 1.000000 2.09343e+14 0.842436 1
13.966062 744.675293 730.012207 744.476448 729.682210 5.376674 1.000000 1.74824e+14 0.505515 1
2.7331727 481.882324 643.937988 482.185868 643.594369 4.614656 1.250000 1.36712e+14 0.829031 1
35.184756 482.834473 112.258301 482.956513 113.145245 7.439965 1.250000 3.21698e+14 0.286539 1
1.3585617 482.834473 112.258301 481.904268 112.564925 7.439965 1.250000 7.00035e+13 0.470584 2
31.680393 482.834473 112.258301 483.533707 111.809099 7.439965 1.250000 5.16461e+13 0.895995 3
7.2172381 676.882324 612.326660 676.594634 612.229818 6.990001 1.250000 2.92969e+14 0.378992 1
5.1950857 740.104980 758.957520 739.858854 758.780107 4.767490 1.250000 2.66814e+14 0.684247 1
1.6466555 75.124512 394.665527 75.700560 394.830526 4.749827 1.500000 1.78426e+14 0.273913 1
2.7395033 75.124512 394.665527 75.474361 394.858607 4.749827 1.500000 8.40031e+13 0.811554 2
65.391113 319.255371 174.147949 319.841351 174.472740 4.825894 1.500000 1.18114e+14 0.481682 1
3.0007620 323.825684 201.188965 323.756155 201.085567 6.624303 1.500000 2.43783e+14 0.493892 1
52.648920 540.725098 569.099121 539.981511 569.187083 4.892962 1.500000 1.69325e+14 0.624668 1
19.063679 722.014160 303.640137 721.387686 304.017486 5.547537 1.500000 2.51938e+14 0.403166 1
12.491217 767.336426 125.397949 766.486512 125.433364 4.925596 1.500000 8.71462e+13 0.962564 1
17.386378 72.839355 315.827637 73.486920 316.197966 5.331662 1.750000 3.71735e+14 0.436913 1
3.0356368 646.413574 49.035645 646.081020 49.080718 5.066140 1.750000 2.43303e+14 0.473185 1
39.055538 699.733887 601.281738 699.433783 600.668653 9.585918 2.000000 3.40173e+14 0.378912 1
9.6413992 128.635254 543.581543 129.070497 543.278557 13.114168 2.500000 5.92285e+14 0.204600 1
5.0202486 136.252441 327.634277 135.991438 328.080481 9.934548 2.500000 3.63067e+14 0.432930 1
91.340002 136.252441 327.634277 135.698157 328.406526 9.934548 2.500000 6.48435e+13 0.681653 2
6.9486805 308.210449 550.437012 307.280222 551.077806 4.534746 2.500000 1.1406e+14 0.601673 1
3.5268162 308.210449 550.437012 307.580511 549.689380 4.534746 2.500000 9.82503e+13 1.198297 2
1.5168783 333.728027 768.859863 333.678537 768.422470 4.680230 2.500000 1.05819e+14 0.330882 1
24.248601 49.606934 357.912598 49.685220 357.619863 5.329637 2.750000 2.66574e+14 0.913988 1
1.3949119 52.272949 195.476074 52.731118 195.914165 6.751899 2.750000 3.54516e+14 0.431921 1
1.3703318 142.917480 498.449707 143.005977 498.147000 6.476549 2.750000 2.97812e+14 0.457320 1
3.1007832 310.305176 476.169434 310.058584 476.019963 6.542282 2.750000 3.03161e+14 0.437956 1
1.2982439 756.862793 237.561035 755.834026 238.321987 4.637293 2.750000 1.09205e+14 0.577696 1
9.2501400 164.245605 642.795410 164.217304 642.954783 5.697515 3.000000 2.32134e+14 0.208772 1
2.7038385 180.241699 192.619629 180.433500 193.448574 4.645163 3.000000 5.06446e+13 0.903385 1
13.465543 596.140137 714.016113 595.753094 713.412187 4.662707 3.000000 2.12999e+14 0.917216 1
18.342457 9.426270 676.501465 9.721920 676.185136 5.206009 0.250000 2.47667e+14 1.096056 1
1.1880818 24.660645 638.034668 25.204919 638.438587 5.080232 0.250000 1.19534e+14 1.029012 1
1.2064628 45.607910 355.246582 45.920941 355.765800 6.886436 0.250000 2.59021e+14 0.911593 1
1.1740946 46.560059 74.743652 46.746179 75.287941 5.969092 0.250000 1.62292e+14 1.224219 1
15.687569 95.881348 759.719238 95.580419 759.471949 4.827274 0.250000 1.18191e+14 0.610920 1
1.2509271 101.975098 470.646973 101.988115 470.387596 4.565017 0.250000 1.46474e+14 0.713247 1
21.034985 110.734863 491.975098 111.337197 492.155811 4.554919 0.250000 2.21239e+14 1.391499 1
1.1822799 161.389160 393.332520 161.710382 392.896149 4.624814 0.250000 1.50555e+14 1.093358 1
1.2057630 189.763184 648.317871 189.842638 648.469387 4.708379 0.250000 2.43676e+14 0.911599 1
22.449139 254.318848 732.678223 254.368919 731.976199 4.969695 0.250000 2.30278e+14 0.928626 1
1.1772806 279.836426 756.672363 279.779753 756.222464 10.492478 0.250000 3.52199e+14 1.174920 1
24.359741 280.979004 100.451660 281.350681 100.882080 4.563820 0.250000 1.88615e+14 0.823138 1
8.8747879 302.687988 164.436035 302.576827 164.183760 4.603500 0.250000 8.66557e+13 0.860953 1
1.2172538 310.114746 622.229004 310.109283 621.876039 5.037718 0.250000 2.14948e+14 0.867337 1
2.6536568 336.774902 565.671387 336.685429 565.163047 7.872943 0.250000 2.976e+14 1.047148 1
14.275629 345.153809 101.975098 345.401934 102.134762 5.808267 0.250000 2.44881e+14 1.059839 1
1.7177169 361.530762 521.491699 361.564329 521.133621 4.569303 0.250000 6.87744e+13 0.239274 1
2.7785754 361.530762 521.491699 361.723446 521.417499 4.569303 0.250000 1.45724e+14 0.748741 2
6.2106960 384.953613 689.260254 384.890222 689.138585 5.589797 0.250000 2.47134e+14 0.750810 1
2.5992963 451.223145 451.984863 451.307992 451.747152 5.385996 0.250000 1.36934e+14 1.856765 1
10.780220 468.171387 298.308105 468.244936 298.552791 4.544401 0.250000 8.6788e+13 1.341972 1
1.1610839 468.171387 298.308105 467.698149 298.677598 4.544401 0.250000 8.11877e+13 2.065512 2
1.1787451 498.449707 84.455566 498.190702 85.102678 5.039142 0.250000 1.51473e+14 1.150027 1
8.2107381 503.972168 744.294434 503.879231 743.634857 4.719346 0.250000 1.04296e+14 1.233024 1
8.0113330 542.058105 204.045410 541.974421 204.445796 4.569563 0.250000 1.53457e+14 0.981211 1
57.746820 553.103027 242.702637 553.139337 243.051115 7.620802 0.250000 2.78828e+14 1.000942 1
20.984040 566.623535 306.115723 566.372062 306.499441 4.534930 0.250000 9.74928e+13 0.808129 1
53.913058 572.336426 701.257324 572.317969 700.851824 5.222840 0.250000 2.55537e+14 0.596732 1
1.2043126 595.949707 713.635254 595.753094 713.412187 4.619829 0.250000 2.12999e+14 0.917216 1
1.1984725 610.041504 469.313965 609.726012 469.249574 4.767340 0.250000 1.9698e+14 0.943906 1
8.2578034 646.604004 49.035645 646.081020 49.080718 4.566798 0.250000 2.43303e+14 0.473185 1
1.1670204 682.595215 705.827637 682.213751 705.224501 4.856648 0.250000 2.04306e+14 1.387165 1
42.933567 703.542480 186.145020 703.253442 186.174298 9.000451 0.250000 3.39711e+14 1.065207 1
2.9418739 725.822754 86.931152 725.598106 87.135361 7.909095 0.250000 2.86146e+14 0.551481 1
1.2599808 740.295410 759.338379 739.858854 758.780107 6.553041 0.250000 2.66814e+14 0.684247 1
2.6768820 766.955566 608.137207 766.333602 607.919533 6.794147 0.250000 2.83324e+14 0.961776 1
1.3315865 774.191895 696.877441 774.007276 696.835599 4.660009 0.250000 7.18062e+13 0.518262 1
16.456639 774.191895 696.877441 774.703814 696.671019 4.660009 0.250000 1.05842e+14 0.896832 2
8.7715901 49.226074 357.722168 49.685220 357.619863 5.564677 0.500000 2.66574e+14 0.913988 1
2.9147806 60.651855 159.865723 61.183981 159.513118 4.834643 0.500000 1.14458e+14 0.568665 1
75.824318 141.203613 330.681152 141.134759 330.866631 15.053001 0.500000 5.13383e+14 0.434914 1
11.243104 164.245605 642.985840 164.217304 642.954783 5.025323 0.500000 2.32134e+14 0.208772 1
23.707364 278.884277 550.627441 278.204151 550.722889 9.393955 0.500000 1.66306e+14 0.288167 1
2.9229290 278.884277 550.627441 279.722033 551.087941 9.393955 0.500000 3.66147e+14 0.560850 2
1.1764982 288.215332 328.395996 288.288789 328.519617 6.032173 0.500000 2.2475e+14 1.187701 1
1.4831659 315.446777 262.126465 315.284591 261.715735 4.600990 0.500000 1.36224e+14 0.355965 1
1.2841678 349.343262 272.409668 349.739510 272.771466 4.869073 0.500000 2.04404e+14 0.615768 1
1.2464981 390.856934 513.684082 390.801841 513.458412 6.155667 0.500000 1.70976e+14 0.735169 1
14.516287 390.856934 513.684082 391.235515 513.067603 6.155667 0.500000 6.3529e+13 1.018477 2
1.6410232 500.734863 747.150879 500.397288 746.408501 4.750433 0.500000 1.59932e+14 0.275833 1
18.997878 507.780762 484.929199 507.424310 484.687303 6.172485 0.500000 2.10077e+14 0.738581 1
27.699368 535.964355 753.435059 535.551882 753.065032 7.475575 0.500000 3.64631e+14 0.491585 1
53.514333 567.575684 576.716309 567.148937 576.799064 11.775338 0.500000 3.96014e+14 0.654485 1
14.065372 632.131348 640.891113 631.992663 640.918218 7.285404 0.500000 2.68742e+14 0.576302 1
47.351230 661.838379 318.112793 661.760598 318.510668 7.606423 0.500000 2.87172e+14 0.589250 1
1.3949052 52.653809 195.476074 52.731118 195.914165 7.855778 0.750000 3.54516e+14 0.431921 1
5.0980351 152.058105 340.583496 152.139001 340.526149 8.490253 0.750000 1.97605e+14 0.772587 1
11.530738 210.139160 132.634277 210.358206 132.961137 5.807163 0.750000 1.86322e+14 0.391143 1
9.7565047 345.725098 211.472168 345.788814 211.664690 5.475145 0.750000 1.78457e+14 0.322261 1
1.3844829 403.806152 431.418457 403.953438 431.740133 5.109560 0.750000 2.42075e+14 0.439165 1
7.3466797 455.412598 547.961426 455.587871 547.808840 7.222277 0.750000 2.89055e+14 0.364918 1
1.5516678 11.711426 734.392090 11.791260 734.035360 6.845347 1.000000 1.66796e+14 0.307030 1
36.102944 72.648926 316.018066 73.486920 316.197966 6.874199 1.000000 3.71735e+14 0.436913 1
4.1102283 142.727051 498.259277 143.005977 498.147000 4.707122 1.000000 2.97812e+14 0.457320 1
1.1983317 197.761230 214.328613 197.732336 213.942291 4.596447 1.000000 2.03775e+14 0.945636 1
1.3829052 357.722168 353.913574 357.658870 354.182389 6.579668 1.000000 3.08187e+14 0.443075 1
9.2393803 517.302246 609.089355 516.945795 608.883584 5.961068 1.000000 2.73725e+14 0.669752 1
17.765988 541.867676 545.485840 541.985346 545.349480 4.888349 1.000000 1.14862e+14 0.269952 1
20.043515 551.579590 516.921387 551.020063 516.765593 5.117572 1.000000 1.70711e+14 0.719305 1
15.584394 586.999512 34.182129 586.432872 34.292701 6.652070 1.000000 2.4946e+14 0.432515 1
7.2137011 677.263184 611.945801 676.594634 612.229818 5.119845 1.000000 2.92969e+14 0.378992 1
1.2519567 119.875488 251.462402 120.190980 251.694302 4.639301 1.250000 1.64008e+14 0.707101 1
1.3921376 136.062012 328.015137 135.991438 328.080481 11.049353 1.250000 3.63067e+14 0.432930 1
16.580336 136.062012 328.015137 135.698157 328.406526 11.049353 1.250000 6.48435e+13 0.681653 2
4.6223532 311.447754 172.814941 311.455565 172.743484 4.558186 1.250000 1.34652e+14 0.622122 1
19.974769 344.011230 119.304199 343.990146 119.502242 6.947320 1.250000 2.50197e+14 1.203135 1
21.237957 538.059082 296.022949 538.025283 296.482682 5.283906 1.250000 1.29751e+14 0.352124 1
13.645650 699.543457 601.281738 699.433783 600.668653 9.054919 1.250000 3.40173e+14 0.378912 1
1.7162267 708.112793 439.416504 708.293831 438.649392 4.821176 1.250000 1.39238e+14 0.254337 1
1.2851436 265.935059 563.767090 266.212451 563.960262 5.667780 1.500000 1.9644e+14 0.612053 1
